tanggal,jam,srcip,jumlah_koneksi,jumlah_tujuan_unik,jumlah_port_unik,tcp,udp,total_data,average_datasize,dns,web,app,other,dns_ratio,web_ratio,app_ratio,other_ratio,destination_diversity
2026-08-11,15:00,192.168.2.159,138,48,7,65,73,55707,403.67,26,96,16,0,0.1884,0.6957,0.1159,0.0,0.3478
2026-08-11,15:00,192.168.2.161,199,41,7,52,147,59252,297.75,70,118,10,1,0.3518,0.593,0.0503,0.005,0.206
2026-08-11,15:00,192.168.2.166,220,91,4,160,60,30272,137.6,35,175,10,0,0.1591,0.7955,0.0455,0.0,0.4136
2026-08-11,15:00,192.168.2.180,3,1,1,0,3,528,176.0,0,0,3,0,0.0,0.0,1.0,0.0,0.3333
2026-08-11,15:00,192.168.2.185,182,48,2,130,52,58389,320.82,0,181,1,0,0.0,0.9945,0.0055,0.0,0.2637
2026-08-11,15:00,192.168.2.195,187,70,3,84,103,83220,445.03,14,172,1,0,0.0749,0.9198,0.0053,0.0,0.3743
2026-08-11,16:00,192.168.2.113,91,27,4,70,21,12815,140.82,13,67,11,0,0.1429,0.7363,0.1209,0.0,0.2967
2026-08-11,16:00,192.168.2.115,411,66,12,113,298,105982,257.86,205,171,32,3,0.4988,0.4161,0.0779,0.0073,0.1606
2026-08-11,16:00,192.168.2.122,198,82,5,145,53,70348,355.29,0,187,11,0,0.0,0.9444,0.0556,0.0,0.4141
2026-08-11,16:00,192.168.2.139,86,32,5,24,62,51674,600.86,18,64,4,0,0.2093,0.7442,0.0465,0.0,0.3721
2026-08-11,16:00,192.168.2.140,281,91,9,172,109,82643,294.1,9,256,14,2,0.032,0.911,0.0498,0.0071,0.3238
2026-08-11,16:00,192.168.2.141,100,40,7,62,38,27670,276.7,10,79,11,0,0.1,0.79,0.11,0.0,0.4
2026-08-11,16:00,192.168.2.142,20,9,3,6,14,14720,736.0,0,15,5,0,0.0,0.75,0.25,0.0,0.45
2026-08-11,16:00,192.168.2.144,12,6,3,8,4,1957,163.08,4,8,0,0,0.3333,0.6667,0.0,0.0,0.5
2026-08-11,16:00,192.168.2.145,70,37,8,43,27,31096,444.23,2,57,10,1,0.0286,0.8143,0.1429,0.0143,0.5286
2026-08-11,16:00,192.168.2.152,168,62,3,73,95,79401,472.62,36,132,0,0,0.2143,0.7857,0.0,0.0,0.369
