tanggal,jam,srcip,jumlah_koneksi,jumlah_tujuan_unik,jumlah_port_unik,tcp,udp,total_data,average_datasize,dns,web,app,other
2026-07-28,10:00,192.168.2.192,53,25,8,34,19,21424,404.23,1,44,6,2
2026-07-28,10:00,192.168.2.194,100,37,11,52,48,36230,362.3,0,74,9,17
2026-07-28,10:00,192.168.2.195,37,21,2,20,17,17839,482.14,2,35,0,0
2026-07-28,11:00,172.30.252.114,3,2,3,0,3,424,141.33,0,0,1,2
2026-07-28,11:00,192.168.2.135,40,22,4,32,8,13793,344.82,9,29,1,1
2026-07-28,11:00,192.168.2.145,38,23,7,19,19,15833,416.66,5,27,6,0
2026-07-28,11:00,192.168.2.146,102,33,4,52,50,37233,365.03,0,98,4,0
2026-07-28,11:00,192.168.2.152,74,31,4,34,40,23500,317.57,20,46,8,0
2026-07-28,11:00,192.168.2.158,140,70,8,95,45,42970,306.93,5,121,13,1
2026-07-28,11:00,192.168.2.163,202,27,4,33,169,29866,147.85,112,88,2,0
2026-07-28,11:00,192.168.2.165,2,1,1,2,0,88,44.0,0,2,0,0
2026-07-28,11:00,192.168.2.166,621,96,4,419,202,75044,120.84,163,455,3,0
2026-07-28,11:00,192.168.2.170,24,13,1,15,9,12102,504.25,0,24,0,0
2026-07-28,11:00,192.168.2.172,62,21,3,34,28,33454,539.58,0,52,10,0
2026-07-28,11:00,192.168.2.175,87,35,4,47,40,30083,345.78,17,63,7,0
2026-07-28,11:00,192.168.2.180,6,2,2,0,6,2108,351.33,0,0,5,1
2026-07-28,11:00,192.168.2.184,481,104,10,253,228,135299,281.29,21,423,33,4
2026-07-28,11:00,192.168.2.185,31,20,3,13,18,19358,624.45,0,28,3,0
2026-07-28,11:00,192.168.2.189,50,17,1,28,22,16930,338.6,0,50,0,0
2026-07-28,11:00,192.168.2.191,187,36,2,22,165,119408,638.55,0,186,1,0
2026-07-28,11:00,192.168.2.192,171,58,12,92,79,64614,377.86,9,143,6,13
2026-07-28,11:00,192.168.2.194,53,24,7,26,27,27068,510.72,1,38,8,6
2026-07-28,11:00,192.168.2.195,67,23,3,24,43,35628,531.76,6,60,1,0
2026-07-28,12:00,172.30.252.114,11,2,4,0,11,1584,144.0,0,0,0,11
2026-07-28,12:00,192.168.2.101,63,16,5,13,50,7872,124.95,35,25,3,0
2026-07-28,12:00,192.168.2.113,28,13,3,23,5,1752,62.57,5,12,11,0
2026-07-28,12:00,192.168.2.145,11,6,1,4,7,7098,645.27,0,11,0,0
2026-07-28,12:00,192.168.2.152,59,23,3,29,30,18328,310.64,15,44,0,0
2026-07-28,12:00,192.168.2.165,3,1,1,3,0,132,44.0,0,3,0,0
2026-07-28,12:00,192.168.2.166,32,22,2,23,9,3008,94.0,8,24,0,0
2026-07-28,12:00,192.168.2.168,181,53,5,117,64,61721,341.0,5,169,7,0
2026-07-28,12:00,192.168.2.170,6,2,1,1,5,6250,1041.67,0,6,0,0
2026-07-28,12:00,192.168.2.175,150,35,7,83,67,47400,316.0,30,92,28,0
2026-07-28,12:00,192.168.2.180,1,1,1,0,1,60,60.0,0,0,1,0
2026-07-28,12:00,192.168.2.185,238,85,4,190,48,66601,279.84,0,233,5,0
2026-07-28,12:00,192.168.2.189,47,7,1,6,41,21943,466.87,0,47,0,0
2026-07-28,12:00,192.168.2.191,164,36,4,27,137,122715,748.26,5,158,1,0
2026-07-28,12:00,192.168.2.192,272,54,9,90,182,88313,324.68,23,236,9,4
2026-07-28,12:00,192.168.2.194,83,35,11,43,40,23649,284.93,5,51,8,19
2026-07-28,12:00,192.168.2.195,8,6,1,3,5,6420,802.5,0,8,0,0
2026-07-28,12:00,192.168.2.198,21,15,6,9,12,7499,357.1,3,10,8,0
2026-07-28,12:00,192.168.2.200,80,43,7,35,45,27999,349.99,2,68,10,0
2026-07-28,13:00,172.30.252.114,3,2,2,0,3,424,141.33,0,0,1,2
2026-07-28,13:00,192.168.2.101,133,20,3,22,111,18723,140.77,90,43,0,0
2026-07-28,13:00,192.168.2.113,31,4,3,27,4,1952,62.97,4,15,12,0
2026-07-28,13:00,192.168.2.145,57,20,7,27,30,24767,434.51,11,30,16,0
2026-07-28,13:00,192.168.2.152,22,11,2,4,18,9194,417.91,11,11,0,0
2026-07-28,13:00,192.168.2.165,1,1,1,1,0,44,44.0,0,1,0,0
2026-07-28,13:00,192.168.2.166,846,94,4,632,214,76613,90.56,183,657,6,0
2026-07-28,13:00,192.168.2.168,441,69,3,222,219,127538,289.2,0,434,7,0
2026-07-28,13:00,192.168.2.170,4,2,1,1,3,3744,936.0,0,4,0,0
2026-07-28,13:00,192.168.2.175,88,26,6,40,48,39343,447.08,15,61,12,0
2026-07-28,13:00,192.168.2.180,4,4,4,0,4,3860,965.0,0,0,1,3
2026-07-28,13:00,192.168.2.185,75,32,1,63,12,17830,237.73,0,75,0,0
2026-07-28,13:00,192.168.2.189,74,25,3,27,47,22452,303.41,14,59,1,0
2026-07-28,13:00,192.168.2.191,27,14,2,19,8,9846,364.67,1,26,0,0
2026-07-28,13:00,192.168.2.192,121,37,7,61,60,56861,469.93,11,96,12,2
2026-07-28,13:00,192.168.2.194,134,62,9,73,61,52274,390.1,0,112,12,10
2026-07-28,13:00,192.168.2.195,15,12,1,11,4,5672,378.13,0,15,0,0
2026-07-28,13:00,192.168.2.198,32,14,2,14,18,23498,734.31,0,31,1,0
2026-07-28,13:00,192.168.2.200,184,63,4,108,76,68633,373.01,10,165,8,1
2026-07-28,14:00,172.30.252.114,1,1,1,0,1,136,136.0,0,0,1,0
2026-07-28,14:00,192.168.2.101,273,37,4,61,212,40081,146.82,179,84,10,0
2026-07-28,14:00,192.168.2.145,35,16,7,7,28,24300,694.29,1,16,15,3
2026-07-28,14:00,192.168.2.165,2,1,1,2,0,88,44.0,0,2,0,0
2026-07-28,14:00,192.168.2.166,646,82,3,429,217,80862,125.17,180,466,0,0
2026-07-28,14:00,192.168.2.168,276,51,3,153,123,88263,319.79,0,268,8,0
2026-07-28,14:00,192.168.2.170,7,3,1,1,6,7478,1068.29,0,7,0,0
2026-07-28,14:00,192.168.2.175,86,24,5,42,44,25544,297.02,20,54,12,0
2026-07-28,14:00,192.168.2.185,87,29,5,70,17,21634,248.67,5,81,1,0
2026-07-28,14:00,192.168.2.186,61,9,3,52,9,3852,63.15,8,52,1,0
2026-07-28,14:00,192.168.2.189,25,12,1,13,12,11286,451.44,0,25,0,0
2026-07-28,14:00,192.168.2.191,165,53,6,39,126,93760,568.24,21,138,6,0
2026-07-28,14:00,192.168.2.192,106,29,5,43,63,52855,498.63,5,94,6,1
2026-07-28,14:00,192.168.2.194,151,54,13,87,64,45716,302.75,0,108,18,25
2026-07-28,14:00,192.168.2.195,2,2,1,0,2,2506,1253.0,0,2,0,0
2026-07-28,14:00,192.168.2.198,51,20,4,21,30,27386,536.98,7,41,3,0
2026-07-28,14:00,192.168.2.200,246,69,6,148,98,82832,336.72,7,222,15,2
2026-07-28,15:00,172.30.252.114,4,1,4,0,4,576,144.0,0,0,0,4
2026-07-28,15:00,192.168.2.101,352,54,7,73,279,44776,127.2,210,130,8,4
2026-07-28,15:00,192.168.2.145,52,28,4,17,35,33846,650.88,0,39,13,0
2026-07-28,15:00,192.168.2.152,337,57,4,92,245,179291,532.02,96,240,1,0
2026-07-28,15:00,192.168.2.165,2,1,1,2,0,88,44.0,0,2,0,0
2026-07-28,15:00,192.168.2.166,559,70,3,345,214,61785,110.53,189,370,0,0
2026-07-28,15:00,192.168.2.168,240,51,4,156,84,80059,333.58,1,233,6,0
2026-07-28,15:00,192.168.2.170,63,24,4,43,20,25556,405.65,0,61,2,0
2026-07-28,15:00,192.168.2.175,110,35,7,70,40,34222,311.11,14,78,18,0
2026-07-28,15:00,192.168.2.180,3,2,3,0,3,2587,862.33,0,0,1,2
2026-07-28,15:00,192.168.2.186,104,8,3,87,17,6624,63.69,14,87,3,0
2026-07-28,15:00,192.168.2.189,13,6,1,4,9,6076,467.38,0,13,0,0
2026-07-28,15:00,192.168.2.191,53,25,6,30,23,25403,479.3,1,46,6,0
2026-07-28,15:00,192.168.2.192,66,36,6,42,24,23796,360.55,3,54,5,4
2026-07-28,15:00,192.168.2.194,177,64,15,87,90,56726,320.49,5,139,14,19
2026-07-28,15:00,192.168.2.195,11,9,1,9,2,3096,281.45,0,11,0,0
2026-07-28,15:00,192.168.2.198,67,24,4,25,42,40542,605.1,8,55,4,0
2026-07-28,15:00,192.168.2.200,221,80,8,122,99,74913,338.97,9,200,10,2
2026-07-28,16:00,172.30.252.114,9,3,6,0,9,1136,126.22,0,0,3,6
2026-07-28,16:00,192.168.2.101,248,40,7,50,198,33559,135.32,173,66,7,2
2026-07-28,16:00,192.168.2.145,44,24,5,13,31,29600,672.73,0,27,17,0
2026-07-28,16:00,192.168.2.152,268,53,4,115,153,82441,307.62,87,151,30,0
2026-07-28,16:00,192.168.2.158,85,35,5,52,33,37994,446.99,2,76,6,1
2026-07-28,16:00,192.168.2.165,2,1,1,2,0,88,44.0,0,2,0,0
2026-07-28,16:00,192.168.2.166,335,52,3,192,143,50972,152.16,115,220,0,0
2026-07-28,16:00,192.168.2.168,283,54,5,140,143,94672,334.53,0,268,9,6
2026-07-28,16:00,192.168.2.170,6,2,1,1,5,6200,1033.33,0,6,0,0
2026-07-28,16:00,192.168.2.175,155,45,8,78,77,51992,335.43,17,100,21,17
2026-07-28,16:00,192.168.2.180,6,1,1,0,6,844,140.67,0,0,6,0
2026-07-28,16:00,192.168.2.186,15,6,2,10,5,932,62.13,5,10,0,0
2026-07-28,16:00,192.168.2.191,52,26,7,28,24,15142,291.19,13,34,5,0
2026-07-28,16:00,192.168.2.192,99,49,9,71,28,27920,282.02,6,84,3,6
2026-07-28,16:00,192.168.2.194,267,88,17,158,109,93185,349.01,5,212,26,24
2026-07-28,16:00,192.168.2.195,103,35,4,56,47,30919,300.18,14,88,1,0
2026-07-28,16:00,192.168.2.196,41,19,7,17,24,18498,451.17,4,25,12,0
2026-07-28,16:00,192.168.2.198,14,11,1,6,8,10436,745.43,0,14,0,0
2026-07-28,16:00,192.168.2.200,157,40,6,63,94,46166,294.05,9,141,6,1
2026-07-28,17:00,192.168.2.145,22,11,5,5,17,14669,666.77,3,11,8,0
2026-07-28,17:00,192.168.2.165,3,1,1,3,0,132,44.0,0,3,0,0
2026-07-28,17:00,192.168.2.170,7,2,1,1,6,7478,1068.29,0,7,0,0
2026-07-28,17:00,192.168.2.175,130,39,6,66,64,37482,288.32,36,77,17,0
2026-07-28,17:00,192.168.2.191,190,36,2,89,101,65722,345.91,54,136,0,0
2026-07-28,17:00,192.168.2.195,16,8,2,10,6,6850,428.12,1,15,0,0
2026-07-28,17:00,192.168.2.200,100,33,7,40,60,28973,289.73,10,74,16,0
2026-07-28,18:00,192.168.2.165,2,1,1,2,0,88,44.0,0,2,0,0
2026-07-28,18:00,192.168.2.170,5,2,1,1,4,4972,994.4,0,5,0,0
2026-07-28,18:00,192.168.2.191,215,36,2,31,184,152068,707.29,16,199,0,0
2026-07-28,18:00,192.168.2.195,19,11,1,9,10,13170,693.16,0,19,0,0
2026-07-28,19:00,192.168.2.165,2,1,1,2,0,88,44.0,0,2,0,0
2026-07-28,19:00,192.168.2.170,4,1,1,0,4,4912,1228.0,0,4,0,0
2026-07-28,19:00,192.168.2.191,66,32,3,35,31,31681,480.02,2,60,4,0
2026-07-28,19:00,192.168.2.195,52,27,3,32,20,19772,380.23,6,46,0,0
2026-07-28,20:00,192.168.2.165,4,1,1,4,0,176,44.0,0,4,0,0
2026-07-28,20:00,192.168.2.170,7,3,1,1,6,7478,1068.29,0,7,0,0
2026-07-28,20:00,192.168.2.191,68,30,3,40,28,33093,486.66,0,67,1,0
2026-07-28,20:00,192.168.2.195,176,45,2,55,121,71283,405.02,41,135,0,0
2026-07-28,21:00,192.168.2.165,3,1,1,3,0,132,44.0,0,3,0,0
2026-07-28,21:00,192.168.2.170,84,26,1,57,27,36684,436.71,0,84,0,0
2026-07-28,21:00,192.168.2.191,71,30,2,58,13,18442,259.75,0,70,1,0
2026-07-28,21:00,192.168.2.195,81,27,2,20,61,36775,454.01,14,67,0,0
2026-07-28,22:00,192.168.2.165,3,1,1,3,0,132,44.0,0,3,0,0
2026-07-28,22:00,192.168.2.170,7,3,1,2,5,6260,894.29,0,7,0,0
2026-07-28,22:00,192.168.2.191,115,49,5,74,41,40884,355.51,6,103,6,0
2026-07-28,22:00,192.168.2.195,119,45,2,62,57,42855,360.13,20,99,0,0
2026-07-28,23:00,192.168.2.165,2,1,1,2,0,88,44.0,0,2,0,0
2026-07-28,23:00,192.168.2.170,14,6,1,6,8,10284,734.57,0,14,0,0
2026-07-28,23:00,192.168.2.191,188,59,7,64,124,95199,506.38,13,161,14,0
2026-07-28,23:00,192.168.2.195,37,17,1,18,19,22737,614.51,0,37,0,0
2026-07-29,00:00,192.168.2.165,2,1,1,2,0,88,44.0,0,2,0,0
2026-07-29,00:00,192.168.2.170,8,4,1,2,6,7538,942.25,0,8,0,0
2026-07-29,00:00,192.168.2.191,52,25,3,28,24,24872,478.31,5,46,1,0
2026-07-29,00:00,192.168.2.195,7,5,1,1,6,7578,1082.57,0,7,0,0
2026-07-29,01:00,192.168.2.165,3,1,1,3,0,132,44.0,0,3,0,0
2026-07-29,01:00,192.168.2.170,6,2,1,1,5,6200,1033.33,0,6,0,0
2026-07-29,01:00,192.168.2.191,58,23,2,37,21,26998,465.48,1,57,0,0
2026-07-29,01:00,192.168.2.195,2,2,1,0,2,2506,1253.0,0,2,0,0
2026-07-29,02:00,192.168.2.165,3,1,1,3,0,132,44.0,0,3,0,0
2026-07-29,02:00,192.168.2.170,9,3,1,2,7,7701,855.67,0,9,0,0
2026-07-29,02:00,192.168.2.191,20,14,1,13,7,9576,478.8,0,20,0,0
2026-07-29,02:00,192.168.2.195,31,23,2,20,11,14006,451.81,0,30,1,0
2026-07-29,03:00,192.168.2.165,6,4,3,4,2,294,49.0,2,3,0,1
2026-07-29,03:00,192.168.2.170,87,43,2,45,42,47826,549.72,0,85,2,0
2026-07-29,03:00,192.168.2.191,7,5,1,5,2,2756,393.71,0,7,0,0
2026-07-29,03:00,192.168.2.195,3,2,1,1,2,2566,855.33,0,3,0,0
2026-07-29,04:00,192.168.2.165,2,1,1,2,0,88,44.0,0,2,0,0
2026-07-29,04:00,192.168.2.170,10,3,1,3,7,8826,882.6,0,10,0,0
2026-07-29,04:00,192.168.2.191,47,26,5,26,21,24236,515.66,1,41,5,0
2026-07-29,04:00,192.168.2.195,201,48,7,60,141,106630,530.5,30,162,9,0
2026-07-29,05:00,192.168.2.165,2,1,1,2,0,88,44.0,0,2,0,0
2026-07-29,05:00,192.168.2.170,8,3,3,0,8,7557,944.62,1,6,1,0
2026-07-29,05:00,192.168.2.191,6,4,1,3,3,3864,644.0,0,6,0,0
2026-07-29,05:00,192.168.2.195,121,25,2,10,111,70645,583.84,27,94,0,0
2026-07-29,06:00,192.168.2.163,56,19,6,28,28,7394,132.04,26,25,4,1
2026-07-29,06:00,192.168.2.165,3,1,1,3,0,132,44.0,0,3,0,0
2026-07-29,06:00,192.168.2.170,6,2,1,1,5,6200,1033.33,0,6,0,0
2026-07-29,06:00,192.168.2.190,58,15,4,19,39,24328,419.45,19,37,2,0
2026-07-29,06:00,192.168.2.191,66,25,4,39,27,21349,323.47,8,57,1,0
2026-07-29,06:00,192.168.2.195,20,10,1,15,5,7140,357.0,0,20,0,0
2026-07-29,07:00,192.168.2.145,63,28,7,25,38,39828,632.19,5,46,9,3
2026-07-29,07:00,192.168.2.162,124,50,7,93,31,35951,289.93,4,114,4,2
2026-07-29,07:00,192.168.2.163,337,46,8,57,280,60390,179.2,176,148,11,2
2026-07-29,07:00,192.168.2.165,2,1,1,2,0,88,44.0,0,2,0,0
2026-07-29,07:00,192.168.2.170,9,3,1,5,4,5212,579.11,0,9,0,0
2026-07-29,07:00,192.168.2.180,3,1,1,0,3,448,149.33,0,0,3,0
2026-07-29,07:00,192.168.2.186,82,16,4,71,11,12568,153.27,9,29,44,0
2026-07-29,07:00,192.168.2.187,43,23,6,37,6,10340,240.47,7,34,1,1
2026-07-29,07:00,192.168.2.190,128,26,5,75,53,38311,299.3,25,88,15,0
2026-07-29,07:00,192.168.2.191,164,44,7,82,82,64561,393.66,33,112,19,0
2026-07-29,07:00,192.168.2.193,199,49,5,143,56,58700,294.97,8,185,6,0
2026-07-29,07:00,192.168.2.194,79,34,6,56,23,26703,338.01,4,72,3,0
2026-07-29,07:00,192.168.2.195,14,10,3,7,7,6848,489.14,1,12,1,0
2026-07-29,07:00,192.168.2.196,212,32,6,161,51,49826,235.03,14,189,9,0
2026-07-29,07:00,192.168.2.200,159,60,8,104,55,42120,264.91,6,135,15,3
2026-07-29,08:00,192.168.2.145,67,12,2,37,30,34798,519.37,0,57,10,0
2026-07-29,08:00,192.168.2.162,261,65,8,185,76,80805,309.6,11,233,11,6
2026-07-29,08:00,192.168.2.163,396,31,3,67,329,73675,186.05,238,154,4,0
2026-07-29,08:00,192.168.2.165,2,1,1,2,0,88,44.0,0,2,0,0
2026-07-29,08:00,192.168.2.170,10,2,1,2,8,9944,994.4,0,10,0,0
2026-07-29,08:00,192.168.2.180,5,2,2,0,5,1932,386.4,0,0,4,1
2026-07-29,08:00,192.168.2.186,157,22,4,127,30,25905,165.0,25,105,27,0
2026-07-29,08:00,192.168.2.187,136,33,5,103,33,58882,432.96,36,94,5,1
2026-07-29,08:00,192.168.2.190,103,21,5,50,53,41586,403.75,23,78,2,0
2026-07-29,08:00,192.168.2.191,102,36,6,63,39,40625,398.28,5,90,7,0
2026-07-29,08:00,192.168.2.193,281,62,4,162,119,94897,337.71,10,268,3,0
2026-07-29,08:00,192.168.2.195,4,2,1,2,2,2576,644.0,0,4,0,0
2026-07-29,08:00,192.168.2.196,27,10,2,11,16,9129,338.11,8,19,0,0
2026-07-29,08:00,192.168.2.197,197,44,6,115,82,76306,387.34,13,170,14,0
2026-07-29,08:00,192.168.2.198,929,79,9,368,561,162966,175.42,433,434,62,0
2026-07-29,08:00,192.168.2.200,464,85,7,265,199,152229,328.08,15,428,17,4
2026-07-29,09:00,192.168.2.145,145,23,7,63,82,74075,510.86,11,95,30,9
2026-07-29,09:00,192.168.2.162,306,50,6,192,114,114618,374.57,2,285,10,9
2026-07-29,09:00,192.168.2.163,539,31,4,106,433,92011,170.71,281,229,26,3
2026-07-29,09:00,192.168.2.165,3,1,1,3,0,132,44.0,0,3,0,0
2026-07-29,09:00,192.168.2.170,280,28,2,201,79,101833,363.69,0,277,3,0
2026-07-29,09:00,192.168.2.180,14,2,2,0,14,5524,394.57,0,0,14,0
2026-07-29,09:00,192.168.2.186,250,11,4,200,50,49424,197.7,40,90,120,0
2026-07-29,09:00,192.168.2.187,225,39,5,204,21,54103,240.46,51,164,7,3
2026-07-29,09:00,192.168.2.190,220,24,3,137,83,68684,312.2,36,131,53,0
2026-07-29,09:00,192.168.2.191,28,6,1,20,8,11024,393.71,0,28,0,0
2026-07-29,09:00,192.168.2.193,1907,115,9,1274,633,618041,324.09,0,1834,65,8
2026-07-29,09:00,192.168.2.195,36,12,1,20,16,11804,327.89,0,36,0,0
2026-07-29,09:00,192.168.2.197,111,25,6,64,47,58796,529.69,0,99,12,0
2026-07-29,09:00,192.168.2.198,986,51,6,409,577,186439,189.09,444,480,62,0
2026-07-29,09:00,192.168.2.200,1044,93,7,588,456,278036,266.32,36,966,32,10
2026-07-29,10:00,192.168.2.145,10,5,2,2,8,6324,632.4,0,10,0,0
2026-07-29,10:00,192.168.2.162,206,37,3,122,84,96210,467.04,0,204,0,2
2026-07-29,10:00,192.168.2.163,658,49,5,150,508,94972,144.33,390,262,6,0
2026-07-29,10:00,192.168.2.165,4,1,1,4,0,176,44.0,0,4,0,0
2026-07-29,10:00,192.168.2.170,14,4,1,6,8,10184,727.43,0,14,0,0
2026-07-29,10:00,192.168.2.182,14,3,4,6,8,3258,232.71,8,6,0,0
2026-07-29,10:00,192.168.2.186,142,16,5,104,38,25230,177.68,32,48,62,0
2026-07-29,10:00,192.168.2.187,142,31,4,104,38,63810,449.37,42,94,6,0
2026-07-29,10:00,192.168.2.190,290,50,6,164,126,96054,331.22,38,202,50,0
2026-07-29,10:00,192.168.2.191,86,27,3,48,38,46066,535.65,2,84,0,0
2026-07-29,10:00,192.168.2.193,1836,103,6,1230,606,567014,308.83,8,1762,62,4
2026-07-29,10:00,192.168.2.195,84,24,2,70,14,17020,202.62,4,80,0,0
2026-07-29,10:00,192.168.2.197,118,25,1,80,38,46182,391.37,0,118,0,0
2026-07-29,10:00,192.168.2.198,912,79,7,226,686,199798,219.08,474,374,60,4
2026-07-29,10:00,192.168.2.200,306,58,4,142,164,150054,490.37,8,290,8,0
2026-07-29,11:00,192.168.2.145,38,14,2,18,20,24036,632.53,0,36,2,0
2026-07-29,11:00,192.168.2.162,524,79,9,376,148,188558,359.84,0,484,26,14
2026-07-29,11:00,192.168.2.163,292,17,3,26,266,59150,202.57,188,104,0,0
2026-07-29,11:00,192.168.2.165,4,1,1,4,0,176,44.0,0,4,0,0
2026-07-29,11:00,192.168.2.170,26,3,4,6,20,14012,538.92,10,16,0,0
2026-07-29,11:00,192.168.2.182,520,80,7,324,196,199326,383.32,10,478,28,4
2026-07-29,11:00,192.168.2.186,90,11,4,54,36,12968,144.09,30,38,22,0
2026-07-29,11:00,192.168.2.187,144,35,3,124,20,41118,285.54,30,112,2,0
2026-07-29,11:00,192.168.2.190,154,23,5,76,78,42800,277.92,40,102,12,0
2026-07-29,11:00,192.168.2.191,234,42,9,82,152,138540,592.05,18,186,26,4
2026-07-29,11:00,192.168.2.193,1256,76,4,876,380,398778,317.5,2,1166,88,0
2026-07-29,11:00,192.168.2.195,80,18,2,52,28,30696,383.7,6,74,0,0
2026-07-29,11:00,192.168.2.197,176,34,3,128,48,59406,337.53,0,174,2,0
2026-07-29,11:00,192.168.2.198,910,83,8,272,638,262152,288.08,378,492,36,4
2026-07-29,12:00,192.168.2.145,18,6,2,8,10,12960,720.0,0,16,2,0
2026-07-29,12:00,192.168.2.163,250,26,5,52,198,58492,233.97,132,114,4,0
2026-07-29,12:00,192.168.2.165,4,1,1,4,0,176,44.0,0,4,0,0
2026-07-29,12:00,192.168.2.170,14,2,1,2,12,14956,1068.29,0,14,0,0
2026-07-29,12:00,192.168.2.180,390,85,7,204,186,150880,386.87,6,362,6,16
2026-07-29,12:00,192.168.2.186,88,8,5,56,32,15908,180.77,34,34,20,0
2026-07-29,12:00,192.168.2.187,324,47,4,178,146,111030,342.69,40,282,0,2
2026-07-29,12:00,192.168.2.190,160,27,7,86,74,52924,330.78,30,102,28,0
2026-07-29,12:00,192.168.2.191,524,62,6,168,356,310772,593.08,52,448,24,0
2026-07-29,12:00,192.168.2.193,62,19,2,46,16,13548,218.52,4,58,0,0
2026-07-29,12:00,192.168.2.195,284,44,2,146,138,109242,384.65,28,256,0,0
2026-07-29,12:00,192.168.2.197,86,22,3,48,38,46362,539.09,2,80,4,0
2026-07-29,12:00,192.168.2.198,1562,99,6,640,922,308096,197.24,728,816,16,2
2026-07-29,12:00,192.168.2.200,124,26,5,80,44,38688,312.0,10,104,10,0
2026-07-29,13:00,192.168.2.145,24,6,1,6,18,22972,957.17,0,24,0,0
2026-07-29,13:00,192.168.2.153,54,17,4,30,24,20116,372.52,12,42,0,0
2026-07-29,13:00,192.168.2.163,418,39,5,98,320,69980,167.42,244,166,8,0
2026-07-29,13:00,192.168.2.165,8,1,1,8,0,352,44.0,0,8,0,0
2026-07-29,13:00,192.168.2.170,20,5,1,8,12,15216,760.8,0,20,0,0
2026-07-29,13:00,192.168.2.180,8,1,1,0,8,1176,147.0,0,0,8,0
2026-07-29,13:00,192.168.2.186,210,7,4,164,46,34280,163.24,36,42,132,0
2026-07-29,13:00,192.168.2.187,180,40,6,120,60,50438,280.21,32,134,10,4
2026-07-29,13:00,192.168.2.190,296,40,6,198,98,77410,261.52,38,222,36,0
2026-07-29,13:00,192.168.2.191,454,59,4,86,368,306562,675.25,4,448,2,0
2026-07-29,13:00,192.168.2.193,894,89,6,666,228,199560,223.22,26,796,72,0
2026-07-29,13:00,192.168.2.195,24,8,1,14,10,13320,555.0,0,24,0,0
2026-07-29,13:00,192.168.2.198,1102,85,9,326,776,247270,224.38,550,516,28,8
2026-07-29,13:00,192.168.2.200,676,87,8,412,264,236180,349.38,16,602,34,24
2026-07-29,14:00,10.0.240.2,2,1,1,0,2,124,62.0,2,0,0,0
2026-07-29,14:00,10.0.240.3,4,1,2,2,2,244,61.0,4,0,0,0
2026-07-29,14:00,192.168.2.100,840,106,8,686,154,206330,245.63,12,818,6,4
2026-07-29,14:00,192.168.2.145,10,4,1,4,6,7916,791.6,0,10,0,0
2026-07-29,14:00,192.168.2.153,346,23,7,234,112,80656,233.11,50,282,14,0
2026-07-29,14:00,192.168.2.155,92,24,6,72,20,21744,236.35,2,80,10,0
2026-07-29,14:00,192.168.2.163,390,20,3,36,354,58334,149.57,280,108,0,2
2026-07-29,14:00,192.168.2.165,6,1,1,6,0,264,44.0,0,6,0,0
2026-07-29,14:00,192.168.2.170,8,1,1,0,8,9824,1228.0,0,8,0,0
2026-07-29,14:00,192.168.2.185,90,22,7,46,44,18400,204.44,10,48,30,2
2026-07-29,14:00,192.168.2.186,78,9,3,62,16,12224,156.72,16,40,22,0
2026-07-29,14:00,192.168.2.187,178,38,5,114,64,66650,374.44,36,136,4,2
2026-07-29,14:00,192.168.2.190,162,24,6,80,82,54808,338.32,42,98,22,0
2026-07-29,14:00,192.168.2.191,80,21,5,38,42,34436,430.45,12,54,14,0
2026-07-29,14:00,192.168.2.193,1464,101,3,1012,452,442614,302.33,0,1396,68,0
2026-07-29,14:00,192.168.2.195,48,16,2,26,22,18550,386.46,4,44,0,0
2026-07-29,14:00,192.168.2.198,1034,73,7,370,664,179338,173.44,562,444,10,18
2026-07-29,14:00,192.168.2.200,828,92,9,592,236,194300,234.66,28,742,48,10
2026-07-29,15:00,192.168.2.100,73,15,2,44,29,26908,368.6,0,69,4,0
2026-07-29,15:00,192.168.2.145,115,18,2,60,55,73602,640.02,0,112,3,0
2026-07-29,15:00,192.168.2.153,88,12,3,24,64,56242,639.11,18,63,7,0
2026-07-29,15:00,192.168.2.155,233,27,3,159,74,92540,397.17,0,231,2,0
2026-07-29,15:00,192.168.2.163,452,30,5,89,363,88919,196.72,268,176,8,0
2026-07-29,15:00,192.168.2.170,157,32,3,121,36,48114,306.46,0,153,4,0
2026-07-29,15:00,192.168.2.180,9,2,2,0,9,1254,139.33,3,0,6,0
2026-07-29,15:00,192.168.2.184,72,17,5,48,24,29055,403.54,6,60,6,0
2026-07-29,15:00,192.168.2.185,1067,80,3,806,261,266303,249.58,0,976,91,0
2026-07-29,15:00,192.168.2.186,304,8,4,238,66,44877,147.62,56,60,188,0
2026-07-29,15:00,192.168.2.187,85,18,4,59,26,42999,505.87,19,61,2,3
2026-07-29,15:00,192.168.2.190,352,42,5,147,205,173177,491.98,47,253,52,0
2026-07-29,15:00,192.168.2.191,333,46,10,134,199,170501,512.02,39,202,62,30
2026-07-29,15:00,192.168.2.193,1217,88,7,856,361,326356,268.16,20,1093,104,0
2026-07-29,15:00,192.168.2.195,347,63,3,183,164,145361,418.91,27,320,0,0
2026-07-29,15:00,192.168.2.198,616,50,7,275,341,113996,185.06,267,329,11,9
2026-07-29,15:00,192.168.2.200,360,58,3,262,98,90104,250.29,10,335,15,0
2026-07-29,16:00,192.168.2.100,267,39,2,132,135,170349,638.01,0,264,3,0
2026-07-29,16:00,192.168.2.101,156,15,4,45,111,35787,229.4,75,78,3,0
